Serial No.,Timestamp (yyyy-MM-dd HH:mm:ss.SSS),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
5673,2026-02-19 12:47:51.878,1.54305,7.38705,4.97205,0.5412,1.0104874,0.8831625
5674,2026-02-19 12:47:51.878,2.21595,7.9860005,4.0620003,0.5412,1.0104874,0.8831625
5675,2026-02-19 12:47:51.879,2.21595,7.9860005,4.0620003,0.94655,-0.2783,0.8768375
5676,2026-02-19 12:47:51.880,2.802,8.493,3.801,0.94655,-0.2783,0.8768375
5677,2026-02-19 12:47:51.953,3.01305,8.680051,3.8470502,0.94655,-0.2783,0.8768375
5678,2026-02-19 12:47:51.954,3.0630002,8.72805,4.6990504,0.94655,-0.2783,0.8768375
5679,2026-02-19 12:47:51.955,2.7160501,9.10095,6.3850503,0.94655,-0.2783,0.8768375
5680,2026-02-19 12:47:51.956,3.2430003,9.766951,7.7089505,0.94655,-0.2783,0.8768375
5681,2026-02-19 12:47:51.956,4.098,10.222051,8.08695,0.94655,-0.2783,0.8768375
5682,2026-02-19 12:47:51.957,4.497,10.677,6.7099504,0.94655,-0.2783,0.8768375
5683,2026-02-19 12:47:51.958,4.761,11.361001,5.04195,0.94655,-0.2783,0.8768375
5684,2026-02-19 12:47:51.958,4.761,11.361001,5.04195,0.614625,0.038775,0.430925
5685,2026-02-19 12:47:51.965,4.7320504,12.099001,3.765,0.614625,0.038775,0.430925
5686,2026-02-19 12:47:51.981,3.7819502,12.468,3.042,0.614625,0.038775,0.430925
5687,2026-02-19 12:47:51.996,2.7640502,12.211051,4.10505,0.614625,0.038775,0.430925
5688,2026-02-19 12:47:51.997,2.3779502,11.6320505,6.3460503,0.614625,0.038775,0.430925
5689,2026-02-19 12:47:52.034,2.77395,11.227051,8.6980505,0.614625,0.038775,0.430925
5690,2026-02-19 12:47:52.034,3.3430502,10.79205,10.398001,0.614625,0.038775,0.430925
5691,2026-02-19 12:47:52.035,3.6670501,10.095,10.410001,0.614625,0.038775,0.430925
5692,2026-02-19 12:47:52.035,3.62805,9.325951,9.262951,0.614625,0.038775,0.430925
5693,2026-02-19 12:47:52.036,3.62805,9.325951,9.262951,-0.72421247,0.09515,0.17765
5694,2026-02-19 12:47:52.045,3.41805,8.674951,7.59105,-0.72421247,0.09515,0.17765
5695,2026-02-19 12:47:52.081,3.52095,8.400001,7.26105,-0.72421247,0.09515,0.17765
5696,2026-02-19 12:47:52.082,3.8560503,8.566951,7.4550004,-0.72421247,0.09515,0.17765
5697,2026-02-19 12:47:52.083,4.25295,9.06495,6.6889505,-0.72421247,0.09515,0.17765
5698,2026-02-19 12:47:52.115,4.236,9.514951,4.55595,-0.72421247,0.09515,0.17765
5699,2026-02-19 12:47:52.116,3.3270001,9.3810005,2.262,-0.72421247,0.09515,0.17765
5700,2026-02-19 12:47:52.117,2.11995,9.019951,1.2199501,-0.72421247,0.09515,0.17765
5701,2026-02-19 12:47:52.118,1.10895,8.701051,1.9390501,-0.72421247,0.09515,0.17765
5702,2026-02-19 12:47:52.118,1.10895,8.701051,1.9390501,-0.8998,0.2644125,-0.85676247
5703,2026-02-19 12:47:52.131,0.11805001,7.9350004,3.933,-0.8998,0.2644125,-0.85676247
5704,2026-02-19 12:47:52.182,-0.56805,6.93195,5.8099504,-0.8998,0.2644125,-0.85676247
5705,2026-02-19 12:47:52.183,-0.69195,6.123,7.7140503,-0.8998,0.2644125,-0.85676247
5706,2026-02-19 12:47:52.184,-0.80505,5.65395,9.141001,-0.8998,0.2644125,-0.85676247
5707,2026-02-19 12:47:52.185,-0.609,5.68695,9.93105,-0.8998,0.2644125,-0.85676247
5708,2026-02-19 12:47:52.186,-0.393,6.11805,9.427951,-0.8998,0.2644125,-0.85676247
5709,2026-02-19 12:47:52.195,-0.01995,6.91305,6.9040504,-0.8998,0.2644125,-0.85676247
5710,2026-02-19 12:47:52.196,0.42705002,7.3369503,4.41195,-0.8998,0.2644125,-0.85676247
5711,2026-02-19 12:47:52.197,0.42705002,7.3369503,4.41195,0.2080375,-0.78595,-0.66522497
5712,2026-02-19 12:47:52.206,-0.003,6.8959503,2.19195,0.2080375,-0.78595,-0.66522497
5713,2026-02-19 12:47:52.279,-0.31695002,6.6400504,1.3810501,0.2080375,-0.78595,-0.66522497
5714,2026-02-19 12:47:52.280,0.087000005,6.7170005,2.8630502,0.2080375,-0.78595,-0.66522497
5715,2026-02-19 12:47:52.281,0.91800004,6.8310003,5.0820003,0.2080375,-0.78595,-0.66522497
5716,2026-02-19 12:47:52.281,1.179,6.8310003,6.19995,0.2080375,-0.78595,-0.66522497
5717,2026-02-19 12:47:52.282,1.26495,6.7519503,6.5280004,0.2080375,-0.78595,-0.66522497
5718,2026-02-19 12:47:52.282,0.966,6.4680004,6.1450505,0.2080375,-0.78595,-0.66522497
5719,2026-02-19 12:47:52.283,0.441,6.4030504,6.2700005,0.2080375,-0.78595,-0.66522497
5720,2026-02-19 12:47:52.284,0.441,6.4030504,6.2700005,-0.0303875,0.1324125,-0.288475
5721,2026-02-19 12:47:52.285,0.11595,6.5539503,6.8880005,-0.0303875,0.1324125,-0.288475
5722,2026-02-19 12:47:52.360,-0.11100001,6.8509502,7.4290504,-0.0303875,0.1324125,-0.288475
5723,2026-02-19 12:47:52.361,-0.11805001,7.1860504,7.7470503,-0.0303875,0.1324125,-0.288475
5724,2026-02-19 12:47:52.361,-0.24000001,7.5739503,7.29195,-0.0303875,0.1324125,-0.288475
5725,2026-02-19 12:47:52.362,-0.42195,7.8510003,6.591,-0.0303875,0.1324125,-0.288475
5726,2026-02-19 12:47:52.362,-0.40695003,7.7560506,6.4810505,-0.0303875,0.1324125,-0.288475
5727,2026-02-19 12:47:52.363,-0.43605003,7.5810003,6.2700005,-0.0303875,0.1324125,-0.288475
5728,2026-02-19 12:47:52.364,-0.29505002,7.62405,6.3370504,-0.0303875,0.1324125,-0.288475
5729,2026-02-19 12:47:52.364,-0.29505002,7.62405,6.3370504,0.3889875,-0.0207625,0.2149125
5730,2026-02-19 12:47:52.380,-0.04095,7.5709505,6.294,0.3889875,-0.0207625,0.2149125
5731,2026-02-19 12:47:52.381,0.279,7.3390503,5.6980505,0.3889875,-0.0207625,0.2149125
5732,2026-02-19 12:47:52.395,0.70995003,7.4059505,4.76595,0.3889875,-0.0207625,0.2149125
5733,2026-02-19 12:47:52.440,0.89205,7.79895,4.347,0.3889875,-0.0207625,0.2149125
5734,2026-02-19 12:47:52.441,1.1329501,7.9690504,3.9160502,0.3889875,-0.0207625,0.2149125
5735,2026-02-19 12:47:52.442,1.2220501,8.08605,2.8240502,0.3889875,-0.0207625,0.2149125
5736,2026-02-19 12:47:52.443,1.16205,8.30595,2.63505,0.3889875,-0.0207625,0.2149125
5737,2026-02-19 12:47:52.444,1.2049501,8.436001,3.3420002,0.3889875,-0.0207625,0.2149125
5738,2026-02-19 12:47:52.445,1.2049501,8.436001,3.3420002,-0.0548625,-0.2805,0.4415125
5739,2026-02-19 12:47:52.481,1.36995,8.505,3.8830502,-0.0548625,-0.2805,0.4415125
5740,2026-02-19 12:47:52.482,1.62195,8.51505,4.431,-0.0548625,-0.2805,0.4415125
5741,2026-02-19 12:47:52.483,1.88505,8.48805,4.788,-0.0548625,-0.2805,0.4415125
5742,2026-02-19 12:47:52.484,2.33295,8.40705,5.085,-0.0548625,-0.2805,0.4415125
5743,2026-02-19 12:47:52.519,2.70405,8.496,5.118,-0.0548625,-0.2805,0.4415125
5744,2026-02-19 12:47:52.520,2.8930502,8.51895,4.965,-0.0548625,-0.2805,0.4415125
5745,2026-02-19 12:47:52.521,3.14505,8.674951,5.1780005,-0.0548625,-0.2805,0.4415125
5746,2026-02-19 12:47:52.522,3.3630002,8.967,5.4220505,-0.0548625,-0.2805,0.4415125
5747,2026-02-19 12:47:52.523,3.3630002,8.967,5.4220505,-0.32615,-0.13255,0.152075
5748,2026-02-19 12:47:52.582,3.3000002,9.27105,5.52495,-0.32615,-0.13255,0.152075
5749,2026-02-19 12:47:52.583,2.8840501,9.666,5.781,-0.32615,-0.13255,0.152075
5750,2026-02-19 12:47:52.584,2.56305,9.903001,6.4350004,-0.32615,-0.13255,0.152075
5751,2026-02-19 12:47:52.585,2.23005,9.943951,6.9979506,-0.32615,-0.13255,0.152075
5752,2026-02-19 12:47:52.586,1.5090001,9.817051,7.122,-0.32615,-0.13255,0.152075
5753,2026-02-19 12:47:52.587,0.79095006,9.312,7.8690004,-0.32615,-0.13255,0.152075
5754,2026-02-19 12:47:52.600,0.441,8.91495,8.343,-0.32615,-0.13255,0.152075
5755,2026-02-19 12:47:52.601,0.50100005,8.77095,8.973001,-0.32615,-0.13255,0.152075
5756,2026-02-19 12:47:52.602,0.50100005,8.77095,8.973001,-0.7965375,0.1144,-0.15235
5757,2026-02-19 12:47:52.615,0.57105005,8.368951,9.13305,-0.7965375,0.1144,-0.15235
5758,2026-02-19 12:47:52.681,0.27105,7.9260006,8.52495,-0.7965375,0.1144,-0.15235
5759,2026-02-19 12:47:52.682,-0.06705,7.63605,8.236051,-0.7965375,0.1144,-0.15235
5760,2026-02-19 12:47:52.683,-0.17295001,7.3969502,8.00805,-0.7965375,0.1144,-0.15235
5761,2026-02-19 12:47:52.683,-0.22305001,7.3630505,8.01,-0.7965375,0.1144,-0.15235
5762,2026-02-19 12:47:52.684,-0.21105,7.3060503,7.7520003,-0.7965375,0.1144,-0.15235
5763,2026-02-19 12:47:52.685,-0.03195,7.3339505,6.91905,-0.7965375,0.1144,-0.15235
5764,2026-02-19 12:47:52.685,0.252,7.32,6.03,-0.7965375,0.1144,-0.15235
5765,2026-02-19 12:47:52.686,0.252,7.32,6.03,0.0185625,-0.223025,-0.21835
5766,2026-02-19 12:47:52.764,0.07005,6.9940505,5.03205,0.0185625,-0.223025,-0.21835
5767,2026-02-19 12:47:52.765,-0.135,6.6160502,3.9760501,0.0185625,-0.223025,-0.21835
5768,2026-02-19 12:47:52.766,-0.120000005,6.3889503,3.86805,0.0185625,-0.223025,-0.21835
5769,2026-02-19 12:47:52.767,0.05595,6.22305,4.1599503,0.0185625,-0.223025,-0.21835
5770,2026-02-19 12:47:52.767,0.26895002,6.051,4.596,0.0185625,-0.223025,-0.21835
5771,2026-02-19 12:47:52.768,0.36,5.8690505,4.9939504,0.0185625,-0.223025,-0.21835
5772,2026-02-19 12:47:52.769,0.39105,5.74905,5.085,0.0185625,-0.223025,-0.21835
5773,2026-02-19 12:47:52.769,0.51600003,5.8309503,4.551,0.0185625,-0.223025,-0.21835
5774,2026-02-19 12:47:52.770,0.51600003,5.8309503,4.551,-0.2347125,-0.13365,-0.1544125
5775,2026-02-19 12:47:52.781,0.35805002,5.8620005,4.41195,-0.2347125,-0.13365,-0.1544125
5776,2026-02-19 12:47:52.814,0.11595,5.76105,4.05495,-0.2347125,-0.13365,-0.1544125
5777,2026-02-19 12:47:52.815,-0.16605,5.9290504,3.8419502,-0.2347125,-0.13365,-0.1544125
5778,2026-02-19 12:47:52.816,-0.39600003,6.26595,4.5820503,-0.2347125,-0.13365,-0.1544125
5779,2026-02-19 12:47:52.817,-0.31395,6.43905,5.3770504,-0.2347125,-0.13365,-0.1544125
5780,2026-02-19 12:47:52.843,-0.14205001,6.5179505,4.97895,-0.2347125,-0.13365,-0.1544125
5781,2026-02-19 12:47:52.844,0.051000003,6.66405,5.07,-0.2347125,-0.13365,-0.1544125
5782,2026-02-19 12:47:52.845,0.11595,6.3769503,4.30695,-0.2347125,-0.13365,-0.1544125
5783,2026-02-19 12:47:52.846,0.11595,6.3769503,4.30695,0.2740375,0.572,0.014712499
5784,2026-02-19 12:47:52.881,0.043950003,6.2449503,3.9109502,0.2740375,0.572,0.014712499
5785,2026-02-19 12:47:52.882,-0.094050005,6.2419505,4.54605,0.2740375,0.572,0.014712499
5786,2026-02-19 12:47:52.883,-0.312,6.3910503,4.8640504,0.2740375,0.572,0.014712499
5787,2026-02-19 12:47:52.925,-0.372,6.78105,5.40495,0.2740375,0.572,0.014712499
5788,2026-02-19 12:47:52.926,-0.33795002,6.9700503,6.04995,0.2740375,0.572,0.014712499
5789,2026-02-19 12:47:52.927,-0.21105,6.7980003,5.7070503,0.2740375,0.572,0.014712499
5790,2026-02-19 12:47:52.928,-0.052950002,6.76905,5.37195,0.2740375,0.572,0.014712499
5791,2026-02-19 12:47:52.928,0.015000001,6.83895,5.5350003,0.2740375,0.572,0.014712499
5792,2026-02-19 12:47:52.929,0.015000001,6.83895,5.5350003,-0.155925,0.0749375,0.381975
5793,2026-02-19 12:47:53.005,0.37695003,6.8149505,5.23995,-0.155925,0.0749375,0.381975
5794,2026-02-19 12:47:53.006,0.66705,7.0090504,5.3029504,-0.155925,0.0749375,0.381975
5795,2026-02-19 12:47:53.006,0.89400005,7.2580504,5.8770003,-0.155925,0.0749375,0.381975
5796,2026-02-19 12:47:53.007,1.1410501,7.2739506,6.0660005,-0.155925,0.0749375,0.381975
5797,2026-02-19 12:47:53.008,1.2940501,7.14795,5.98995,-0.155925,0.0749375,0.381975
5798,2026-02-19 12:47:53.008,1.16205,7.215,6.5280004,-0.155925,0.0749375,0.381975
5799,2026-02-19 12:47:53.009,0.98295003,7.4370003,7.25895,-0.155925,0.0749375,0.381975
5800,2026-02-19 12:47:53.010,0.94200003,7.52295,7.93095,-0.155925,0.0749375,0.381975
5801,2026-02-19 12:47:53.010,0.94200003,7.52295,7.93095,-0.5071,0.253825,0.4585625
5802,2026-02-19 12:47:53.016,0.94695,7.4950504,8.439,-0.5071,0.253825,0.4585625
5803,2026-02-19 12:47:53.090,1.1050501,7.7149506,8.616,-0.5071,0.253825,0.4585625
5804,2026-02-19 12:47:53.091,1.1329501,8.07405,8.68305,-0.5071,0.253825,0.4585625
5805,2026-02-19 12:47:53.092,1.2030001,8.31105,8.68995,-0.5071,0.253825,0.4585625
5806,2026-02-19 12:47:53.093,1.3270501,8.364,8.48505,-0.5071,0.253825,0.4585625
5807,2026-02-19 12:47:53.094,1.2940501,8.39505,8.5990505,-0.5071,0.253825,0.4585625
5808,2026-02-19 12:47:53.094,1.641,8.59605,8.724,-0.5071,0.253825,0.4585625
5809,2026-02-19 12:47:53.095,1.8400501,8.989051,8.85795,-0.5071,0.253825,0.4585625
5810,2026-02-19 12:47:53.096,1.8400501,8.989051,8.85795,-0.5401,-0.0771375,0.3436125
5811,2026-02-19 12:47:53.107,1.8180001,9.1369505,8.868,-0.5401,-0.0771375,0.3436125
5812,2026-02-19 12:47:53.107,1.557,8.685,8.544001,-0.5401,-0.0771375,0.3436125
5813,2026-02-19 12:47:53.168,1.0900501,7.9230003,8.700001,-0.5401,-0.0771375,0.3436125
5814,2026-02-19 12:47:53.168,0.813,7.59495,9.804001,-0.5401,-0.0771375,0.3436125
5815,2026-02-19 12:47:53.169,0.78900003,7.59495,11.479951,-0.5401,-0.0771375,0.3436125
5816,2026-02-19 12:47:53.169,0.58305,7.66695,12.262951,-0.5401,-0.0771375,0.3436125
5817,2026-02-19 12:47:53.170,0.13005,7.4539504,11.39805,-0.5401,-0.0771375,0.3436125
5818,2026-02-19 12:47:53.170,-0.108,7.01805,9.832951,-0.5401,-0.0771375,0.3436125
5819,2026-02-19 12:47:53.171,-0.108,7.01805,9.832951,0.1249875,-0.0441375,-0.1458875
5820,2026-02-19 12:47:53.206,0.06795,6.84105,9.009001,0.1249875,-0.0441375,-0.1458875
5821,2026-02-19 12:47:53.207,0.051000003,6.8869505,8.07495,0.1249875,-0.0441375,-0.1458875
5822,2026-02-19 12:47:53.208,-0.048,7.1070004,6.9430504,0.1249875,-0.0441375,-0.1458875
5823,2026-02-19 12:47:53.217,-0.18495001,7.1640005,6.2509503,0.1249875,-0.0441375,-0.1458875
5824,2026-02-19 12:47:53.249,-0.26595002,7.0519505,5.4750004,0.1249875,-0.0441375,-0.1458875
5825,2026-02-19 12:47:53.250,-0.29505002,6.79995,4.6129503,0.1249875,-0.0441375,-0.1458875
5826,2026-02-19 12:47:53.251,-0.333,6.39795,3.7530003,0.1249875,-0.0441375,-0.1458875
5827,2026-02-19 12:47:53.251,-0.55605,6.0199504,3.627,0.1249875,-0.0441375,-0.1458875
5828,2026-02-19 12:47:53.252,-0.55605,6.0199504,3.627,0.7497875,0.4197875,-0.2033625
5829,2026-02-19 12:47:53.307,-0.52695,5.74905,4.00005,0.7497875,0.4197875,-0.2033625
5830,2026-02-19 12:47:53.308,-0.46995002,5.55495,4.1200504,0.7497875,0.4197875,-0.2033625
5831,2026-02-19 12:47:53.309,-0.29700002,5.3490005,4.18695,0.7497875,0.4197875,-0.2033625
5832,2026-02-19 12:47:53.310,-0.22095,4.93305,3.8899503,0.7497875,0.4197875,-0.2033625
5833,2026-02-19 12:47:53.311,-0.18705001,4.6600504,3.3919501,0.7497875,0.4197875,-0.2033625
5834,2026-02-19 12:47:53.329,-0.072000004,4.66905,3.2629502,0.7497875,0.4197875,-0.2033625
5835,2026-02-19 12:47:53.330,0.049050003,4.689,3.2700002,0.7497875,0.4197875,-0.2033625
5836,2026-02-19 12:47:53.331,0.28800002,4.7320504,3.14805,0.7497875,0.4197875,-0.2033625
5837,2026-02-19 12:47:53.331,0.28800002,4.7320504,3.14805,0.5379,0.0834625,0.018975
5838,2026-02-19 12:47:53.406,0.52095,4.89195,3.2989502,0.5379,0.0834625,0.018975
5839,2026-02-19 12:47:53.407,0.88005006,5.1480002,3.2940001,0.5379,0.0834625,0.018975
5840,2026-02-19 12:47:53.408,1.33905,5.4019504,3.4999502,0.5379,0.0834625,0.018975
5841,2026-02-19 12:47:53.408,1.6530001,5.7660003,3.8080502,0.5379,0.0834625,0.018975
5842,2026-02-19 12:47:53.409,1.7200501,6.19005,3.8950503,0.5379,0.0834625,0.018975
5843,2026-02-19 12:47:53.410,1.5330001,6.5779505,4.335,0.5379,0.0834625,0.018975
5844,2026-02-19 12:47:53.411,1.12605,6.7860003,4.86,0.5379,0.0834625,0.018975
5845,2026-02-19 12:47:53.411,0.87495005,7.176,5.5470004,0.5379,0.0834625,0.018975
5846,2026-02-19 12:47:53.412,0.87495005,7.176,5.5470004,0.136675,0.4379375,0.006325
5847,2026-02-19 12:47:53.491,0.88695,7.701,6.8539505,0.136675,0.4379375,0.006325
5848,2026-02-19 12:47:53.493,0.669,7.8679504,8.346001,0.136675,0.4379375,0.006325
5849,2026-02-19 12:47:53.493,0.264,7.9620004,9.528001,0.136675,0.4379375,0.006325
5850,2026-02-19 12:47:53.494,-0.18495001,8.316,10.24695,0.136675,0.4379375,0.006325
5851,2026-02-19 12:47:53.495,-0.27795002,8.680051,10.522051,0.136675,0.4379375,0.006325
5852,2026-02-19 12:47:53.495,-0.13695,8.67,10.74495,0.136675,0.4379375,0.006325
5853,2026-02-19 12:47:53.496,-0.087000005,8.50695,10.989,0.136675,0.4379375,0.006325
5854,2026-02-19 12:47:53.497,-0.024,8.46405,11.26395,0.136675,0.4379375,0.006325
5855,2026-02-19 12:47:53.497,-0.024,8.46405,11.26395,-0.0941875,0.0122375,0.46915
5856,2026-02-19 12:47:53.508,0.18795002,8.41905,11.23995,-0.0941875,0.0122375,0.46915
5857,2026-02-19 12:47:53.574,0.32895002,8.328,11.152051,-0.0941875,0.0122375,0.46915
5858,2026-02-19 12:47:53.575,0.22095,8.124001,10.87905,-0.0941875,0.0122375,0.46915
5859,2026-02-19 12:47:53.576,0.28095,7.8919506,10.57695,-0.0941875,0.0122375,0.46915
5860,2026-02-19 12:47:53.577,0.6,7.806,10.08405,-0.0941875,0.0122375,0.46915
5861,2026-02-19 12:47:53.578,0.83205,7.7629504,8.937,-0.0941875,0.0122375,0.46915
5862,2026-02-19 12:47:53.578,0.97095007,7.734,7.596,-0.0941875,0.0122375,0.46915
5863,2026-02-19 12:47:53.579,0.85605,7.497,6.4609504,-0.0941875,0.0122375,0.46915
5864,2026-02-19 12:47:53.580,0.85605,7.497,6.4609504,0.087725,-0.5528875,0.30745
5865,2026-02-19 12:47:53.606,0.81495005,7.00605,5.91795,0.087725,-0.5528875,0.30745
5866,2026-02-19 12:47:53.607,0.74100006,6.6540003,5.6260505,0.087725,-0.5528875,0.30745
5867,2026-02-19 12:47:53.608,0.40095,6.59205,5.9830503,0.087725,-0.5528875,0.30745
5868,2026-02-19 12:47:53.623,0.29505002,6.6610503,6.28905,0.087725,-0.5528875,0.30745
5869,2026-02-19 12:47:53.654,0.36495003,6.6540003,6.4470005,0.087725,-0.5528875,0.30745
5870,2026-02-19 12:47:53.655,0.528,6.5730004,6.12405,0.087725,-0.5528875,0.30745
5871,2026-02-19 12:47:53.656,0.68100005,6.36,5.5129504,0.087725,-0.5528875,0.30745
5872,2026-02-19 12:47:53.657,0.822,6.1969504,4.9290004,0.087725,-0.5528875,0.30745
5873,2026-02-19 12:47:53.658,0.822,6.1969504,4.9290004,0.155925,-0.2165625,-0.098037496
5874,2026-02-19 12:47:53.707,0.82695,6.2260504,4.6920004,0.155925,-0.2165625,-0.098037496
5875,2026-02-19 12:47:53.707,0.67395,6.3769503,4.623,0.155925,-0.2165625,-0.098037496
5876,2026-02-19 12:47:53.708,0.63105005,6.6060004,4.79505,0.155925,-0.2165625,-0.098037496
5877,2026-02-19 12:47:53.709,0.69000006,6.6060004,5.12505,0.155925,-0.2165625,-0.098037496
5878,2026-02-19 12:47:53.709,0.78105,6.3100505,5.10405,0.155925,-0.2165625,-0.098037496
5879,2026-02-19 12:47:53.734,0.84105,5.9380503,4.84005,0.155925,-0.2165625,-0.098037496
5880,2026-02-19 12:47:53.735,0.69795,5.7559505,4.80495,0.155925,-0.2165625,-0.098037496
5881,2026-02-19 12:47:53.736,0.46995002,5.61,5.1400504,0.155925,-0.2165625,-0.098037496
5882,2026-02-19 12:47:53.737,0.46995002,5.61,5.1400504,0.26015,0.2963125,-0.2853125
5883,2026-02-19 12:47:53.806,0.27105,5.4240003,5.66895,0.26015,0.2963125,-0.2853125
5884,2026-02-19 12:47:53.807,0.01995,5.352,5.781,0.26015,0.2963125,-0.2853125
5885,2026-02-19 12:47:53.808,0.042000003,5.55495,5.8819504,0.26015,0.2963125,-0.2853125
5886,2026-02-19 12:47:53.809,0.41505003,5.61495,5.4409504,0.26015,0.2963125,-0.2853125
5887,2026-02-19 12:47:53.810,0.86505,5.598,4.407,0.26015,0.2963125,-0.2853125
5888,2026-02-19 12:47:53.811,1.0710001,5.7780004,4.2660003,0.26015,0.2963125,-0.2853125
5889,2026-02-19 12:47:53.812,1.19595,5.859,4.23495,0.26015,0.2963125,-0.2853125
5890,2026-02-19 12:47:53.822,1.35405,5.9770503,3.969,0.26015,0.2963125,-0.2853125
5891,2026-02-19 12:47:53.823,1.35405,5.9770503,3.969,0.1027125,-0.187825,-0.175725
5892,2026-02-19 12:47:53.836,1.3369501,6.2640004,4.11705,0.1027125,-0.187825,-0.175725
5893,2026-02-19 12:47:53.836,1.095,6.3570004,4.32795,0.1027125,-0.187825,-0.175725
5894,2026-02-19 12:47:53.900,0.85800004,6.333,5.0269504,0.1027125,-0.187825,-0.175725
5895,2026-02-19 12:47:53.901,0.64995,6.4459505,5.98995,0.1027125,-0.187825,-0.175725
5896,2026-02-19 12:47:53.902,0.588,6.6780005,6.7390504,0.1027125,-0.187825,-0.175725
5897,2026-02-19 12:47:53.902,0.43005002,6.7519503,7.3710003,0.1027125,-0.187825,-0.175725
5898,2026-02-19 12:47:53.903,0.26205,6.8599505,7.7160006,0.1027125,-0.187825,-0.175725
5899,2026-02-19 12:47:53.903,0.112950005,6.9420004,7.2709503,0.1027125,-0.187825,-0.175725
5900,2026-02-19 12:47:53.904,0.112950005,6.9420004,7.2709503,0.1249875,0.1579875,-0.11715
5901,2026-02-19 12:47:53.905,0.04605,7.1710505,6.4900503,0.1249875,0.1579875,-0.11715
5902,2026-02-19 12:47:53.978,0.09,7.6120505,6.1090503,0.1249875,0.1579875,-0.11715
5903,2026-02-19 12:47:53.979,0.25005,8.0119505,5.8939505,0.1249875,0.1579875,-0.11715
5904,2026-02-19 12:47:53.979,0.55905,8.377951,5.9029503,0.1249875,0.1579875,-0.11715
5905,2026-02-19 12:47:53.979,0.717,8.673,5.4679503,0.1249875,0.1579875,-0.11715
5906,2026-02-19 12:47:53.980,0.72195005,8.991,5.2590003,0.1249875,0.1579875,-0.11715
5907,2026-02-19 12:47:53.981,0.51105005,9.142051,5.68095,0.1249875,0.1579875,-0.11715
5908,2026-02-19 12:47:53.981,0.34800002,9.139951,5.93205,0.1249875,0.1579875,-0.11715
5909,2026-02-19 12:47:53.981,0.34800002,9.139951,5.93205,-0.187825,0.3207875,0.1073875
5910,2026-02-19 12:47:54.007,0.28800002,9.02505,6.29895,-0.187825,0.3207875,0.1073875
5911,2026-02-19 12:47:54.008,0.24300002,8.80395,6.9760504,-0.187825,0.3207875,0.1073875
5912,2026-02-19 12:47:54.037,0.16605,8.577001,7.7160006,-0.187825,0.3207875,0.1073875
5913,2026-02-19 12:47:54.038,0.231,8.42805,8.583,-0.187825,0.3207875,0.1073875
5914,2026-02-19 12:47:54.039,0.264,8.31105,8.94705,-0.187825,0.3207875,0.1073875
5915,2026-02-19 12:47:54.058,0.37395,8.25105,8.48205,-0.187825,0.3207875,0.1073875
5916,2026-02-19 12:47:54.059,0.657,8.11695,7.7449503,-0.187825,0.3207875,0.1073875
5917,2026-02-19 12:47:54.060,0.74100006,8.035951,7.45695,-0.187825,0.3207875,0.1073875
5918,2026-02-19 12:47:54.061,0.74100006,8.035951,7.45695,-0.09955,-0.0814,0.0743875
5919,2026-02-19 12:47:54.106,0.88905007,8.200951,7.1920505,-0.09955,-0.0814,0.0743875
5920,2026-02-19 12:47:54.108,1.2240001,8.62005,6.7630506,-0.09955,-0.0814,0.0743875
5921,2026-02-19 12:47:54.108,1.4299501,8.941051,5.9230504,-0.09955,-0.0814,0.0743875
5922,2026-02-19 12:47:54.109,1.4899501,8.982,5.0869503,-0.09955,-0.0814,0.0743875
5923,2026-02-19 12:47:54.140,1.21695,8.845051,4.46505,-0.09955,-0.0814,0.0743875
5924,2026-02-19 12:47:54.141,0.78105,8.7300005,4.71105,-0.09955,-0.0814,0.0743875
5925,2026-02-19 12:47:54.142,0.15405001,8.44005,5.5590005,-0.09955,-0.0814,0.0743875
5926,2026-02-19 12:47:54.143,-0.49095002,8.031,6.2580004,-0.09955,-0.0814,0.0743875
5927,2026-02-19 12:47:54.143,-0.49095002,8.031,6.2580004,-0.3218875,0.4943125,-0.1777875
5928,2026-02-19 12:47:54.206,-0.85005003,7.6170006,6.885,-0.3218875,0.4943125,-0.1777875
5929,2026-02-19 12:47:54.207,-0.95295006,7.07595,7.6180506,-0.3218875,0.4943125,-0.1777875
5930,2026-02-19 12:47:54.208,-0.77400005,6.66405,7.9150505,-0.3218875,0.4943125,-0.1777875
5931,2026-02-19 12:47:54.209,-0.50805,6.4840503,7.8139505,-0.3218875,0.4943125,-0.1777875
5932,2026-02-19 12:47:54.210,-0.27795002,6.39795,6.90705,-0.3218875,0.4943125,-0.1777875
5933,2026-02-19 12:47:54.211,-0.003,6.3790503,5.7120004,-0.3218875,0.4943125,-0.1777875
5934,2026-02-19 12:47:54.219,0.18495001,6.4150505,4.6750503,-0.3218875,0.4943125,-0.1777875
5935,2026-02-19 12:47:54.220,0.18495001,6.43905,3.8400002,-0.3218875,0.4943125,-0.1777875
5936,2026-02-19 12:47:54.221,0.18495001,6.43905,3.8400002,0.4145625,-0.03575,-0.076725
5937,2026-02-19 12:47:54.236,0.43905002,6.6469502,3.4249501,0.4145625,-0.03575,-0.076725
